R,G,B,color_name,class
0.808,0.088,0.104,RED,0
0.837,0.078,0.085,RED,0
0.828,0.101,0.072,RED,0
0.817,0.111,0.072,RED,0
0.838,0.063,0.100,RED,0
0.876,0.055,0.069,RED,0
0.840,0.064,0.095,RED,0
0.802,0.097,0.101,RED,0
0.799,0.097,0.104,RED,0
0.811,0.071,0.118,RED,0
0.774,0.098,0.128,RED,0
0.803,0.130,0.067,RED,0
0.862,0.084,0.053,RED,0
0.840,0.099,0.061,RED,0
0.863,0.056,0.081,RED,0
0.833,0.115,0.051,RED,0
0.870,0.039,0.091,RED,0
0.810,0.070,0.121,RED,0
0.879,0.088,0.033,RED,0
0.759,0.147,0.094,RED,0
0.907,0.037,0.056,RED,0
0.837,0.052,0.111,RED,0
0.822,0.092,0.086,RED,0
0.854,0.049,0.097,RED,0
0.717,0.126,0.156,RED,0
0.910,0.046,0.044,RED,0
0.760,0.145,0.095,RED,0
0.793,0.104,0.103,RED,0
0.805,0.106,0.089,RED,0
0.891,0.077,0.032,RED,0
0.836,0.045,0.119,RED,0
0.823,0.133,0.044,RED,0
0.825,0.073,0.102,RED,0
0.896,0.063,0.041,RED,0
0.751,0.145,0.103,RED,0
0.803,0.098,0.099,RED,0
0.819,0.103,0.078,RED,0
0.845,0.065,0.090,RED,0
0.692,0.143,0.166,RED,0
0.919,0.026,0.054,RED,0
0.826,0.114,0.061,RED,0
0.839,0.052,0.108,RED,0
0.843,0.050,0.107,RED,0
0.858,0.052,0.090,RED,0
0.796,0.050,0.154,RED,0
0.858,0.075,0.067,RED,0
0.832,0.068,0.100,RED,0
0.758,0.067,0.175,RED,0
0.778,0.113,0.109,RED,0
0.869,0.074,0.057,RED,0
0.839,0.085,0.076,RED,0
0.785,0.125,0.090,RED,0
0.872,0.087,0.041,RED,0
0.859,0.084,0.057,RED,0
0.816,0.089,0.094,RED,0
0.824,0.090,0.086,RED,0
0.815,0.088,0.096,RED,0
0.837,0.068,0.095,RED,0
0.771,0.107,0.122,RED,0
0.845,0.086,0.068,RED,0
0.780,0.072,0.147,RED,0
0.796,0.116,0.088,RED,0
0.859,0.039,0.103,RED,0
0.829,0.087,0.084,RED,0
0.829,0.072,0.099,RED,0
0.849,0.096,0.055,RED,0
0.799,0.091,0.110,RED,0
0.802,0.092,0.106,RED,0
0.795,0.121,0.084,RED,0
0.798,0.125,0.077,RED,0
0.787,0.122,0.091,RED,0
0.823,0.074,0.103,RED,0
0.870,0.059,0.071,RED,0
0.801,0.104,0.095,RED,0
0.875,0.099,0.026,RED,0
0.855,0.099,0.046,RED,0
0.865,0.053,0.081,RED,0
0.849,0.054,0.097,RED,0
0.841,0.058,0.101,RED,0
0.805,0.093,0.102,RED,0
0.779,0.133,0.088,RED,0
0.882,0.077,0.041,RED,0
0.825,0.116,0.058,RED,0
0.833,0.060,0.107,RED,0
0.732,0.125,0.143,RED,0
0.844,0.080,0.076,RED,0
0.793,0.080,0.126,RED,0
0.814,0.101,0.086,RED,0
0.821,0.088,0.092,RED,0
0.909,0.046,0.045,RED,0
0.789,0.164,0.047,RED,0
0.856,0.037,0.107,RED,0
0.848,0.062,0.090,RED,0
0.843,0.070,0.088,RED,0
0.908,0.076,0.016,RED,0
0.800,0.093,0.107,RED,0
0.842,0.060,0.098,RED,0
0.788,0.111,0.101,RED,0
0.859,0.072,0.068,RED,0
0.767,0.093,0.140,RED,0
0.846,0.132,0.022,RED,0
0.842,0.092,0.066,RED,0
0.790,0.116,0.094,RED,0
0.873,0.077,0.050,RED,0
0.754,0.124,0.122,RED,0
0.848,0.069,0.083,RED,0
0.882,0.048,0.070,RED,0
0.778,0.061,0.161,RED,0
0.865,0.047,0.088,RED,0
0.718,0.159,0.123,RED,0
0.887,0.037,0.076,RED,0
0.826,0.110,0.065,RED,0
0.800,0.096,0.104,RED,0
0.817,0.094,0.088,RED,0
0.884,0.073,0.042,RED,0
0.866,0.068,0.067,RED,0
0.903,0.062,0.035,RED,0
0.792,0.121,0.087,RED,0
0.882,0.060,0.058,RED,0
0.852,0.057,0.091,RED,0
0.844,0.075,0.081,RED,0
0.879,0.047,0.074,RED,0
0.802,0.079,0.119,RED,0
0.845,0.031,0.124,RED,0
0.909,0.054,0.037,RED,0
0.848,0.023,0.129,RED,0
0.889,0.040,0.071,RED,0
0.779,0.128,0.093,RED,0
0.826,0.086,0.088,RED,0
0.763,0.098,0.139,RED,0
0.832,0.113,0.056,RED,0
0.774,0.120,0.106,RED,0
0.820,0.121,0.059,RED,0
0.826,0.074,0.100,RED,0
0.784,0.127,0.089,RED,0
0.798,0.097,0.105,RED,0
0.854,0.112,0.034,RED,0
0.829,0.091,0.080,RED,0
0.722,0.116,0.162,RED,0
0.765,0.083,0.151,RED,0
0.840,0.076,0.084,RED,0
0.839,0.095,0.067,RED,0
0.831,0.113,0.055,RED,0
0.869,0.058,0.073,RED,0
0.796,0.109,0.094,RED,0
0.737,0.117,0.145,RED,0
0.808,0.119,0.074,RED,0
0.739,0.128,0.133,RED,0
0.650,0.173,0.176,RED,0
0.875,0.055,0.070,RED,0
0.835,0.125,0.040,RED,0
0.826,0.104,0.070,RED,0
0.896,0.050,0.054,RED,0
0.877,0.076,0.048,RED,0
0.791,0.084,0.125,RED,0
0.816,0.087,0.096,RED,0
0.890,0.090,0.020,RED,0
0.788,0.079,0.133,RED,0
0.835,0.112,0.053,RED,0
0.817,0.087,0.096,RED,0
0.892,0.053,0.055,RED,0
0.747,0.122,0.131,RED,0
0.883,0.070,0.047,RED,0
0.814,0.057,0.129,RED,0
0.860,0.074,0.066,RED,0
0.737,0.179,0.084,RED,0
0.765,0.108,0.126,RED,0
0.773,0.103,0.124,RED,0
0.773,0.126,0.101,RED,0
0.896,0.073,0.031,RED,0
0.809,0.079,0.112,RED,0
0.787,0.057,0.156,RED,0
0.821,0.065,0.115,RED,0
0.832,0.095,0.073,RED,0
0.847,0.075,0.078,RED,0
0.842,0.089,0.069,RED,0
0.849,0.085,0.066,RED,0
0.857,0.067,0.075,RED,0
