R,G,B,color_name,class
0.344,0.359,0.297,LIGHT_BLUE,5
0.232,0.364,0.405,LIGHT_BLUE,5
0.271,0.401,0.328,LIGHT_BLUE,5
0.230,0.323,0.446,LIGHT_BLUE,5
0.337,0.403,0.260,LIGHT_BLUE,5
0.250,0.445,0.305,LIGHT_BLUE,5
0.283,0.314,0.403,LIGHT_BLUE,5
0.160,0.300,0.540,LIGHT_BLUE,5
0.320,0.377,0.303,LIGHT_BLUE,5
0.207,0.303,0.490,LIGHT_BLUE,5
0.304,0.311,0.385,LIGHT_BLUE,5
0.302,0.193,0.505,LIGHT_BLUE,5
0.171,0.361,0.468,LIGHT_BLUE,5
0.297,0.306,0.398,LIGHT_BLUE,5
0.265,0.331,0.404,LIGHT_BLUE,5
0.181,0.389,0.430,LIGHT_BLUE,5
0.219,0.295,0.485,LIGHT_BLUE,5
0.239,0.403,0.358,LIGHT_BLUE,5
0.227,0.439,0.334,LIGHT_BLUE,5
0.270,0.287,0.443,LIGHT_BLUE,5
0.309,0.339,0.352,LIGHT_BLUE,5
0.384,0.335,0.281,LIGHT_BLUE,5
0.248,0.353,0.399,LIGHT_BLUE,5
0.215,0.370,0.415,LIGHT_BLUE,5
0.166,0.373,0.461,LIGHT_BLUE,5
0.244,0.407,0.349,LIGHT_BLUE,5
0.268,0.364,0.368,LIGHT_BLUE,5
0.124,0.411,0.464,LIGHT_BLUE,5
0.209,0.391,0.399,LIGHT_BLUE,5
0.242,0.387,0.372,LIGHT_BLUE,5
0.229,0.367,0.405,LIGHT_BLUE,5
0.201,0.395,0.404,LIGHT_BLUE,5
0.264,0.296,0.440,LIGHT_BLUE,5
0.263,0.252,0.485,LIGHT_BLUE,5
0.304,0.343,0.353,LIGHT_BLUE,5
0.268,0.347,0.385,LIGHT_BLUE,5
0.299,0.435,0.266,LIGHT_BLUE,5
0.181,0.501,0.318,LIGHT_BLUE,5
0.245,0.361,0.394,LIGHT_BLUE,5
0.200,0.385,0.415,LIGHT_BLUE,5
0.339,0.384,0.277,LIGHT_BLUE,5
0.312,0.369,0.319,LIGHT_BLUE,5
0.266,0.312,0.422,LIGHT_BLUE,5
0.217,0.223,0.559,LIGHT_BLUE,5
0.245,0.349,0.406,LIGHT_BLUE,5
0.341,0.337,0.321,LIGHT_BLUE,5
0.219,0.425,0.356,LIGHT_BLUE,5
0.191,0.469,0.340,LIGHT_BLUE,5
0.168,0.448,0.384,LIGHT_BLUE,5
0.282,0.272,0.446,LIGHT_BLUE,5
0.143,0.288,0.569,LIGHT_BLUE,5
0.250,0.412,0.338,LIGHT_BLUE,5
0.256,0.374,0.370,LIGHT_BLUE,5
0.329,0.350,0.321,LIGHT_BLUE,5
0.338,0.299,0.363,LIGHT_BLUE,5
0.329,0.342,0.329,LIGHT_BLUE,5
0.267,0.335,0.398,LIGHT_BLUE,5
0.166,0.418,0.415,LIGHT_BLUE,5
0.349,0.297,0.354,LIGHT_BLUE,5
0.163,0.423,0.414,LIGHT_BLUE,5
0.445,0.300,0.255,LIGHT_BLUE,5
0.330,0.263,0.407,LIGHT_BLUE,5
0.311,0.344,0.345,LIGHT_BLUE,5
0.236,0.369,0.395,LIGHT_BLUE,5
0.314,0.323,0.363,LIGHT_BLUE,5
0.373,0.280,0.346,LIGHT_BLUE,5
0.273,0.267,0.460,LIGHT_BLUE,5
0.308,0.255,0.437,LIGHT_BLUE,5
0.248,0.438,0.314,LIGHT_BLUE,5
0.388,0.299,0.313,LIGHT_BLUE,5
0.196,0.318,0.486,LIGHT_BLUE,5
0.263,0.250,0.487,LIGHT_BLUE,5
0.269,0.451,0.280,LIGHT_BLUE,5
0.308,0.314,0.378,LIGHT_BLUE,5
0.209,0.313,0.478,LIGHT_BLUE,5
0.362,0.308,0.330,LIGHT_BLUE,5
0.371,0.323,0.306,LIGHT_BLUE,5
0.320,0.334,0.347,LIGHT_BLUE,5
0.196,0.288,0.516,LIGHT_BLUE,5
0.343,0.329,0.328,LIGHT_BLUE,5
0.197,0.351,0.452,LIGHT_BLUE,5
0.196,0.358,0.446,LIGHT_BLUE,5
0.212,0.346,0.443,LIGHT_BLUE,5
0.249,0.405,0.346,LIGHT_BLUE,5
0.264,0.368,0.368,LIGHT_BLUE,5
0.264,0.464,0.273,LIGHT_BLUE,5
0.243,0.487,0.270,LIGHT_BLUE,5
0.270,0.350,0.380,LIGHT_BLUE,5
0.385,0.256,0.360,LIGHT_BLUE,5
0.271,0.382,0.348,LIGHT_BLUE,5
0.258,0.318,0.424,LIGHT_BLUE,5
0.342,0.403,0.255,LIGHT_BLUE,5
0.255,0.370,0.375,LIGHT_BLUE,5
0.290,0.366,0.343,LIGHT_BLUE,5
0.310,0.404,0.286,LIGHT_BLUE,5
0.224,0.404,0.373,LIGHT_BLUE,5
0.246,0.448,0.306,LIGHT_BLUE,5
0.212,0.402,0.386,LIGHT_BLUE,5
0.278,0.370,0.352,LIGHT_BLUE,5
0.139,0.306,0.555,LIGHT_BLUE,5
0.299,0.233,0.468,LIGHT_BLUE,5
0.195,0.394,0.411,LIGHT_BLUE,5
0.226,0.393,0.380,LIGHT_BLUE,5
0.311,0.338,0.351,LIGHT_BLUE,5
0.257,0.358,0.385,LIGHT_BLUE,5
0.252,0.449,0.299,LIGHT_BLUE,5
0.385,0.298,0.317,LIGHT_BLUE,5
0.194,0.287,0.519,LIGHT_BLUE,5
0.229,0.352,0.418,LIGHT_BLUE,5
0.199,0.414,0.387,LIGHT_BLUE,5
0.257,0.401,0.342,LIGHT_BLUE,5
0.278,0.341,0.381,LIGHT_BLUE,5
0.260,0.367,0.373,LIGHT_BLUE,5
0.304,0.294,0.402,LIGHT_BLUE,5
0.366,0.339,0.295,LIGHT_BLUE,5
0.343,0.297,0.360,LIGHT_BLUE,5
0.302,0.399,0.300,LIGHT_BLUE,5
0.220,0.354,0.425,LIGHT_BLUE,5
0.268,0.309,0.424,LIGHT_BLUE,5
0.273,0.379,0.348,LIGHT_BLUE,5
0.342,0.350,0.308,LIGHT_BLUE,5
0.339,0.345,0.316,LIGHT_BLUE,5
0.397,0.288,0.314,LIGHT_BLUE,5
0.285,0.403,0.311,LIGHT_BLUE,5
0.274,0.430,0.296,LIGHT_BLUE,5
0.253,0.247,0.500,LIGHT_BLUE,5
0.248,0.410,0.342,LIGHT_BLUE,5
0.230,0.342,0.427,LIGHT_BLUE,5
0.363,0.262,0.375,LIGHT_BLUE,5
0.295,0.372,0.333,LIGHT_BLUE,5
0.163,0.383,0.454,LIGHT_BLUE,5
0.177,0.333,0.490,LIGHT_BLUE,5
0.210,0.414,0.376,LIGHT_BLUE,5
0.328,0.297,0.375,LIGHT_BLUE,5
0.275,0.490,0.234,LIGHT_BLUE,5
0.285,0.261,0.454,LIGHT_BLUE,5
0.430,0.262,0.308,LIGHT_BLUE,5
0.319,0.379,0.302,LIGHT_BLUE,5
0.333,0.393,0.274,LIGHT_BLUE,5
0.327,0.347,0.326,LIGHT_BLUE,5
0.208,0.372,0.419,LIGHT_BLUE,5
0.247,0.433,0.321,LIGHT_BLUE,5
0.199,0.355,0.446,LIGHT_BLUE,5
0.251,0.476,0.273,LIGHT_BLUE,5
0.216,0.308,0.476,LIGHT_BLUE,5
0.275,0.291,0.435,LIGHT_BLUE,5
0.277,0.371,0.351,LIGHT_BLUE,5
0.279,0.352,0.369,LIGHT_BLUE,5
0.229,0.372,0.399,LIGHT_BLUE,5
0.346,0.217,0.437,LIGHT_BLUE,5
0.280,0.316,0.404,LIGHT_BLUE,5
0.246,0.455,0.299,LIGHT_BLUE,5
0.255,0.284,0.460,LIGHT_BLUE,5
0.219,0.394,0.386,LIGHT_BLUE,5
0.294,0.449,0.256,LIGHT_BLUE,5
0.193,0.397,0.410,LIGHT_BLUE,5
0.175,0.463,0.362,LIGHT_BLUE,5
0.206,0.250,0.544,LIGHT_BLUE,5
0.268,0.370,0.362,LIGHT_BLUE,5
0.238,0.349,0.413,LIGHT_BLUE,5
0.180,0.393,0.428,LIGHT_BLUE,5
0.194,0.407,0.399,LIGHT_BLUE,5
0.323,0.262,0.415,LIGHT_BLUE,5
0.319,0.304,0.377,LIGHT_BLUE,5
0.240,0.364,0.397,LIGHT_BLUE,5
0.223,0.358,0.419,LIGHT_BLUE,5
0.421,0.234,0.345,LIGHT_BLUE,5
0.308,0.398,0.293,LIGHT_BLUE,5
0.239,0.297,0.464,LIGHT_BLUE,5
0.243,0.252,0.505,LIGHT_BLUE,5
0.189,0.354,0.458,LIGHT_BLUE,5
0.299,0.355,0.346,LIGHT_BLUE,5
0.222,0.417,0.361,LIGHT_BLUE,5
0.461,0.319,0.220,LIGHT_BLUE,5
0.336,0.368,0.296,LIGHT_BLUE,5
0.247,0.475,0.278,LIGHT_BLUE,5
0.282,0.393,0.325,LIGHT_BLUE,5
0.247,0.355,0.398,LIGHT_BLUE,5
0.233,0.377,0.390,LIGHT_BLUE,5
0.277,0.396,0.327,LIGHT_BLUE,5
0.262,0.345,0.394,LIGHT_BLUE,5
0.176,0.324,0.500,LIGHT_BLUE,5
0.282,0.298,0.420,LIGHT_BLUE,5
0.312,0.335,0.353,LIGHT_BLUE,5
0.209,0.247,0.544,LIGHT_BLUE,5
0.196,0.458,0.346,LIGHT_BLUE,5
0.307,0.309,0.384,LIGHT_BLUE,5
0.293,0.358,0.349,LIGHT_BLUE,5
0.204,0.304,0.493,LIGHT_BLUE,5
0.185,0.239,0.575,LIGHT_BLUE,5
0.247,0.472,0.281,LIGHT_BLUE,5
0.254,0.381,0.365,LIGHT_BLUE,5
0.180,0.374,0.446,LIGHT_BLUE,5
0.309,0.325,0.366,LIGHT_BLUE,5
0.424,0.301,0.275,LIGHT_BLUE,5
0.282,0.445,0.273,LIGHT_BLUE,5
0.224,0.454,0.322,LIGHT_BLUE,5
0.270,0.412,0.318,LIGHT_BLUE,5
0.258,0.258,0.484,LIGHT_BLUE,5
0.347,0.330,0.323,LIGHT_BLUE,5
0.369,0.320,0.311,LIGHT_BLUE,5
0.295,0.364,0.341,LIGHT_BLUE,5
0.266,0.271,0.463,LIGHT_BLUE,5
0.184,0.434,0.382,LIGHT_BLUE,5
0.304,0.314,0.382,LIGHT_BLUE,5
0.320,0.342,0.338,LIGHT_BLUE,5
0.270,0.381,0.349,LIGHT_BLUE,5
0.220,0.315,0.464,LIGHT_BLUE,5
0.227,0.375,0.398,LIGHT_BLUE,5
0.292,0.471,0.237,LIGHT_BLUE,5
0.291,0.306,0.402,LIGHT_BLUE,5
0.268,0.296,0.436,LIGHT_BLUE,5
0.325,0.402,0.273,LIGHT_BLUE,5
0.234,0.351,0.415,LIGHT_BLUE,5
0.311,0.255,0.434,LIGHT_BLUE,5
0.237,0.247,0.517,LIGHT_BLUE,5
0.259,0.284,0.456,LIGHT_BLUE,5
0.221,0.207,0.573,LIGHT_BLUE,5
0.318,0.286,0.397,LIGHT_BLUE,5
0.307,0.361,0.332,LIGHT_BLUE,5
0.267,0.347,0.386,LIGHT_BLUE,5
0.239,0.388,0.373,LIGHT_BLUE,5
0.231,0.481,0.288,LIGHT_BLUE,5
0.240,0.451,0.309,LIGHT_BLUE,5
0.256,0.340,0.404,LIGHT_BLUE,5
0.263,0.426,0.311,LIGHT_BLUE,5
0.270,0.387,0.343,LIGHT_BLUE,5
0.249,0.310,0.441,LIGHT_BLUE,5
0.376,0.360,0.264,LIGHT_BLUE,5
0.303,0.387,0.310,LIGHT_BLUE,5
0.272,0.343,0.385,LIGHT_BLUE,5
0.298,0.415,0.287,LIGHT_BLUE,5
0.309,0.317,0.373,LIGHT_BLUE,5
0.298,0.224,0.478,LIGHT_BLUE,5
0.277,0.359,0.364,LIGHT_BLUE,5
0.247,0.454,0.298,LIGHT_BLUE,5
0.328,0.341,0.332,LIGHT_BLUE,5
0.318,0.364,0.318,LIGHT_BLUE,5
0.256,0.288,0.456,LIGHT_BLUE,5
0.248,0.403,0.349,LIGHT_BLUE,5
0.230,0.299,0.471,LIGHT_BLUE,5
0.188,0.358,0.454,LIGHT_BLUE,5
0.249,0.361,0.391,LIGHT_BLUE,5
0.256,0.338,0.407,LIGHT_BLUE,5
0.205,0.399,0.396,LIGHT_BLUE,5
0.280,0.219,0.501,LIGHT_BLUE,5
0.262,0.384,0.355,LIGHT_BLUE,5
0.266,0.385,0.349,LIGHT_BLUE,5
0.280,0.370,0.351,LIGHT_BLUE,5
0.250,0.263,0.487,LIGHT_BLUE,5
0.217,0.455,0.328,LIGHT_BLUE,5
0.383,0.352,0.264,LIGHT_BLUE,5
0.366,0.367,0.267,LIGHT_BLUE,5
0.379,0.325,0.296,LIGHT_BLUE,5
0.366,0.370,0.264,LIGHT_BLUE,5
0.313,0.234,0.454,LIGHT_BLUE,5
0.281,0.279,0.440,LIGHT_BLUE,5
0.274,0.291,0.435,LIGHT_BLUE,5
0.273,0.358,0.370,LIGHT_BLUE,5
0.313,0.218,0.468,LIGHT_BLUE,5
0.255,0.402,0.342,LIGHT_BLUE,5
0.322,0.334,0.343,LIGHT_BLUE,5
0.236,0.313,0.452,LIGHT_BLUE,5
0.188,0.452,0.361,LIGHT_BLUE,5
0.277,0.335,0.388,LIGHT_BLUE,5
0.473,0.214,0.314,LIGHT_BLUE,5
0.292,0.224,0.484,LIGHT_BLUE,5
0.219,0.424,0.357,LIGHT_BLUE,5
0.394,0.340,0.266,LIGHT_BLUE,5
0.243,0.385,0.372,LIGHT_BLUE,5
0.274,0.360,0.366,LIGHT_BLUE,5
0.282,0.382,0.337,LIGHT_BLUE,5
0.284,0.338,0.378,LIGHT_BLUE,5
0.239,0.414,0.347,LIGHT_BLUE,5
0.298,0.295,0.407,LIGHT_BLUE,5
0.340,0.297,0.363,LIGHT_BLUE,5
0.203,0.451,0.346,LIGHT_BLUE,5
0.257,0.409,0.333,LIGHT_BLUE,5
0.235,0.396,0.368,LIGHT_BLUE,5
0.316,0.353,0.331,LIGHT_BLUE,5
0.329,0.383,0.288,LIGHT_BLUE,5
0.277,0.417,0.305,LIGHT_BLUE,5
0.187,0.470,0.343,LIGHT_BLUE,5
0.275,0.344,0.382,LIGHT_BLUE,5
0.352,0.202,0.445,LIGHT_BLUE,5
0.279,0.342,0.379,LIGHT_BLUE,5
0.259,0.324,0.417,LIGHT_BLUE,5
0.253,0.452,0.295,LIGHT_BLUE,5
0.319,0.457,0.224,LIGHT_BLUE,5
0.355,0.365,0.280,LIGHT_BLUE,5
0.254,0.363,0.383,LIGHT_BLUE,5
0.256,0.265,0.478,LIGHT_BLUE,5
0.324,0.362,0.314,LIGHT_BLUE,5
0.275,0.374,0.350,LIGHT_BLUE,5
0.212,0.349,0.439,LIGHT_BLUE,5
0.323,0.379,0.298,LIGHT_BLUE,5
0.325,0.268,0.407,LIGHT_BLUE,5
0.188,0.313,0.498,LIGHT_BLUE,5
0.309,0.289,0.403,LIGHT_BLUE,5
0.288,0.403,0.309,LIGHT_BLUE,5
0.191,0.418,0.391,LIGHT_BLUE,5
0.209,0.242,0.549,LIGHT_BLUE,5
0.282,0.345,0.373,LIGHT_BLUE,5
0.293,0.267,0.440,LIGHT_BLUE,5
0.209,0.443,0.348,LIGHT_BLUE,5
0.264,0.373,0.362,LIGHT_BLUE,5
0.228,0.386,0.386,LIGHT_BLUE,5
0.255,0.362,0.382,LIGHT_BLUE,5
0.351,0.353,0.296,LIGHT_BLUE,5
0.283,0.419,0.298,LIGHT_BLUE,5
0.202,0.398,0.400,LIGHT_BLUE,5
0.340,0.295,0.365,LIGHT_BLUE,5
0.291,0.295,0.414,LIGHT_BLUE,5
0.235,0.304,0.461,LIGHT_BLUE,5
0.257,0.468,0.275,LIGHT_BLUE,5
0.248,0.268,0.484,LIGHT_BLUE,5
0.405,0.295,0.300,LIGHT_BLUE,5
0.266,0.387,0.347,LIGHT_BLUE,5
0.355,0.314,0.331,LIGHT_BLUE,5
0.301,0.327,0.371,LIGHT_BLUE,5
0.239,0.447,0.313,LIGHT_BLUE,5
0.286,0.271,0.443,LIGHT_BLUE,5
0.246,0.373,0.382,LIGHT_BLUE,5
0.312,0.378,0.310,LIGHT_BLUE,5
0.287,0.478,0.235,LIGHT_BLUE,5
0.251,0.306,0.443,LIGHT_BLUE,5
0.216,0.366,0.418,LIGHT_BLUE,5
0.228,0.399,0.373,LIGHT_BLUE,5
0.222,0.312,0.467,LIGHT_BLUE,5
0.297,0.304,0.400,LIGHT_BLUE,5
0.391,0.293,0.317,LIGHT_BLUE,5
0.236,0.367,0.397,LIGHT_BLUE,5
0.285,0.313,0.402,LIGHT_BLUE,5
0.249,0.294,0.457,LIGHT_BLUE,5
0.244,0.253,0.503,LIGHT_BLUE,5
0.246,0.431,0.323,LIGHT_BLUE,5
0.217,0.285,0.497,LIGHT_BLUE,5
0.371,0.252,0.377,LIGHT_BLUE,5
0.256,0.478,0.266,LIGHT_BLUE,5
0.317,0.356,0.327,LIGHT_BLUE,5
0.201,0.432,0.367,LIGHT_BLUE,5
0.281,0.446,0.274,LIGHT_BLUE,5
0.282,0.454,0.264,LIGHT_BLUE,5
0.408,0.362,0.230,LIGHT_BLUE,5
0.311,0.439,0.250,LIGHT_BLUE,5
0.201,0.307,0.492,LIGHT_BLUE,5
0.350,0.268,0.381,LIGHT_BLUE,5
0.359,0.354,0.287,LIGHT_BLUE,5
0.287,0.345,0.368,LIGHT_BLUE,5
0.224,0.330,0.446,LIGHT_BLUE,5
0.260,0.414,0.326,LIGHT_BLUE,5
0.257,0.354,0.389,LIGHT_BLUE,5
0.254,0.381,0.365,LIGHT_BLUE,5
0.217,0.326,0.457,LIGHT_BLUE,5
0.235,0.301,0.464,LIGHT_BLUE,5
0.173,0.409,0.417,LIGHT_BLUE,5
0.229,0.346,0.425,LIGHT_BLUE,5
0.302,0.305,0.393,LIGHT_BLUE,5
0.264,0.379,0.357,LIGHT_BLUE,5
0.247,0.289,0.464,LIGHT_BLUE,5
0.309,0.343,0.348,LIGHT_BLUE,5
0.321,0.349,0.329,LIGHT_BLUE,5
0.239,0.399,0.362,LIGHT_BLUE,5
0.298,0.300,0.402,LIGHT_BLUE,5
0.315,0.255,0.429,LIGHT_BLUE,5
0.346,0.346,0.308,LIGHT_BLUE,5
0.322,0.345,0.333,LIGHT_BLUE,5
0.207,0.322,0.471,LIGHT_BLUE,5
0.397,0.301,0.302,LIGHT_BLUE,5
0.247,0.335,0.418,LIGHT_BLUE,5
0.173,0.332,0.495,LIGHT_BLUE,5
0.228,0.291,0.480,LIGHT_BLUE,5
0.197,0.313,0.490,LIGHT_BLUE,5
0.196,0.359,0.445,LIGHT_BLUE,5
0.266,0.417,0.317,LIGHT_BLUE,5
0.268,0.337,0.394,LIGHT_BLUE,5
0.265,0.303,0.433,LIGHT_BLUE,5
0.351,0.349,0.300,LIGHT_BLUE,5
0.242,0.331,0.427,LIGHT_BLUE,5
0.246,0.236,0.517,LIGHT_BLUE,5
0.340,0.228,0.431,LIGHT_BLUE,5
0.352,0.177,0.471,LIGHT_BLUE,5
0.296,0.469,0.236,LIGHT_BLUE,5
0.368,0.272,0.360,LIGHT_BLUE,5
0.298,0.398,0.304,LIGHT_BLUE,5
0.294,0.308,0.397,LIGHT_BLUE,5
0.151,0.408,0.441,LIGHT_BLUE,5
0.369,0.328,0.303,LIGHT_BLUE,5
0.265,0.360,0.375,LIGHT_BLUE,5
0.191,0.530,0.279,LIGHT_BLUE,5
0.241,0.367,0.392,LIGHT_BLUE,5
0.214,0.407,0.378,LIGHT_BLUE,5
0.293,0.353,0.354,LIGHT_BLUE,5
0.259,0.383,0.358,LIGHT_BLUE,5
0.371,0.315,0.314,LIGHT_BLUE,5
0.308,0.317,0.376,LIGHT_BLUE,5
0.263,0.301,0.436,LIGHT_BLUE,5
0.265,0.389,0.346,LIGHT_BLUE,5
0.258,0.306,0.436,LIGHT_BLUE,5
0.310,0.384,0.307,LIGHT_BLUE,5
0.160,0.496,0.344,LIGHT_BLUE,5
0.267,0.315,0.418,LIGHT_BLUE,5
0.236,0.366,0.398,LIGHT_BLUE,5
0.314,0.266,0.420,LIGHT_BLUE,5
0.366,0.365,0.270,LIGHT_BLUE,5
0.232,0.387,0.380,LIGHT_BLUE,5
0.279,0.407,0.314,LIGHT_BLUE,5
0.317,0.322,0.361,LIGHT_BLUE,5
0.269,0.320,0.411,LIGHT_BLUE,5
0.326,0.385,0.288,LIGHT_BLUE,5
0.238,0.291,0.471,LIGHT_BLUE,5
0.255,0.332,0.413,LIGHT_BLUE,5
0.296,0.388,0.316,LIGHT_BLUE,5
0.228,0.447,0.325,LIGHT_BLUE,5
0.292,0.287,0.421,LIGHT_BLUE,5
0.270,0.355,0.375,LIGHT_BLUE,5
0.354,0.330,0.316,LIGHT_BLUE,5
0.200,0.387,0.413,LIGHT_BLUE,5
0.295,0.362,0.343,LIGHT_BLUE,5
0.296,0.356,0.348,LIGHT_BLUE,5
0.280,0.478,0.242,LIGHT_BLUE,5
0.253,0.356,0.391,LIGHT_BLUE,5
0.226,0.329,0.445,LIGHT_BLUE,5
0.276,0.292,0.432,LIGHT_BLUE,5
0.258,0.397,0.346,LIGHT_BLUE,5
0.359,0.389,0.252,LIGHT_BLUE,5
0.248,0.358,0.394,LIGHT_BLUE,5
0.405,0.236,0.359,LIGHT_BLUE,5
0.310,0.234,0.456,LIGHT_BLUE,5
0.292,0.355,0.353,LIGHT_BLUE,5
0.379,0.443,0.178,LIGHT_BLUE,5
0.320,0.385,0.295,LIGHT_BLUE,5
0.221,0.340,0.439,LIGHT_BLUE,5
0.263,0.313,0.425,LIGHT_BLUE,5
0.212,0.399,0.389,LIGHT_BLUE,5
0.411,0.278,0.311,LIGHT_BLUE,5
0.286,0.308,0.406,LIGHT_BLUE,5
0.304,0.375,0.321,LIGHT_BLUE,5
0.329,0.251,0.420,LIGHT_BLUE,5
0.392,0.335,0.273,LIGHT_BLUE,5
0.225,0.267,0.507,LIGHT_BLUE,5
