R,G,B,color_name,class
0.000,0.711,0.289,BLACK,8
0.007,0.626,0.367,BLACK,8
0.006,0.660,0.334,BLACK,8
0.000,0.562,0.438,BLACK,8
0.000,0.558,0.442,BLACK,8
0.011,0.546,0.443,BLACK,8
0.000,0.583,0.417,BLACK,8
0.000,0.611,0.389,BLACK,8
0.000,0.591,0.409,BLACK,8
0.000,0.503,0.497,BLACK,8
0.000,0.518,0.482,BLACK,8
0.010,0.654,0.336,BLACK,8
0.000,0.623,0.377,BLACK,8
0.000,0.647,0.353,BLACK,8
0.008,0.686,0.306,BLACK,8
0.005,0.603,0.392,BLACK,8
0.009,0.445,0.545,BLACK,8
0.004,0.616,0.380,BLACK,8
0.007,0.635,0.358,BLACK,8
0.003,0.671,0.326,BLACK,8
0.004,0.637,0.359,BLACK,8
0.011,0.426,0.562,BLACK,8
0.011,0.561,0.428,BLACK,8
0.000,0.616,0.384,BLACK,8
0.000,0.652,0.348,BLACK,8
0.000,0.516,0.484,BLACK,8
0.013,0.513,0.475,BLACK,8
0.003,0.644,0.352,BLACK,8
0.002,0.571,0.427,BLACK,8
0.000,0.695,0.305,BLACK,8
0.005,0.560,0.435,BLACK,8
0.013,0.751,0.237,BLACK,8
0.000,0.694,0.306,BLACK,8
0.012,0.702,0.286,BLACK,8
0.000,0.510,0.490,BLACK,8
0.000,0.542,0.458,BLACK,8
0.002,0.634,0.364,BLACK,8
0.000,0.623,0.377,BLACK,8
0.004,0.640,0.357,BLACK,8
0.000,0.544,0.456,BLACK,8
0.000,0.562,0.438,BLACK,8
0.000,0.598,0.402,BLACK,8
0.000,0.683,0.317,BLACK,8
0.000,0.608,0.392,BLACK,8
0.008,0.715,0.278,BLACK,8
0.000,0.565,0.435,BLACK,8
0.000,0.663,0.337,BLACK,8
0.000,0.527,0.473,BLACK,8
0.000,0.688,0.312,BLACK,8
0.001,0.588,0.411,BLACK,8
0.000,0.577,0.423,BLACK,8
0.017,0.644,0.339,BLACK,8
0.007,0.586,0.406,BLACK,8
0.000,0.692,0.308,BLACK,8
0.000,0.642,0.358,BLACK,8
0.000,0.528,0.472,BLACK,8
0.018,0.551,0.431,BLACK,8
0.021,0.574,0.405,BLACK,8
0.000,0.596,0.404,BLACK,8
0.013,0.681,0.307,BLACK,8
0.000,0.605,0.395,BLACK,8
0.005,0.663,0.332,BLACK,8
0.000,0.756,0.244,BLACK,8
0.000,0.544,0.456,BLACK,8
0.009,0.513,0.477,BLACK,8
0.010,0.726,0.263,BLACK,8
0.005,0.626,0.369,BLACK,8
0.003,0.599,0.398,BLACK,8
0.007,0.620,0.373,BLACK,8
0.020,0.603,0.377,BLACK,8
0.002,0.518,0.480,BLACK,8
0.000,0.664,0.336,BLACK,8
0.018,0.546,0.435,BLACK,8
0.009,0.698,0.293,BLACK,8
0.000,0.489,0.511,BLACK,8
0.002,0.518,0.480,BLACK,8
0.000,0.651,0.349,BLACK,8
0.000,0.592,0.408,BLACK,8
0.000,0.565,0.435,BLACK,8
0.000,0.674,0.326,BLACK,8
0.004,0.597,0.399,BLACK,8
0.005,0.597,0.398,BLACK,8
0.000,0.595,0.405,BLACK,8
0.013,0.642,0.344,BLACK,8
0.018,0.540,0.442,BLACK,8
0.002,0.646,0.352,BLACK,8
0.002,0.728,0.269,BLACK,8
0.000,0.663,0.337,BLACK,8
0.009,0.622,0.370,BLACK,8
0.000,0.759,0.241,BLACK,8
0.012,0.778,0.210,BLACK,8
0.003,0.554,0.443,BLACK,8
0.000,0.708,0.292,BLACK,8
0.000,0.532,0.468,BLACK,8
0.000,0.625,0.375,BLACK,8
0.000,0.628,0.372,BLACK,8
0.001,0.613,0.387,BLACK,8
0.009,0.541,0.450,BLACK,8
0.027,0.536,0.437,BLACK,8
0.000,0.586,0.414,BLACK,8
0.000,0.641,0.359,BLACK,8
0.007,0.564,0.429,BLACK,8
0.000,0.639,0.361,BLACK,8
0.007,0.569,0.424,BLACK,8
0.000,0.631,0.369,BLACK,8
0.014,0.670,0.316,BLACK,8
0.009,0.606,0.384,BLACK,8
0.000,0.673,0.327,BLACK,8
0.000,0.605,0.395,BLACK,8
0.000,0.515,0.485,BLACK,8
0.000,0.625,0.375,BLACK,8
0.000,0.493,0.507,BLACK,8
0.009,0.682,0.309,BLACK,8
0.003,0.784,0.213,BLACK,8
0.023,0.610,0.366,BLACK,8
0.009,0.708,0.284,BLACK,8
0.011,0.796,0.193,BLACK,8
0.004,0.680,0.316,BLACK,8
0.004,0.614,0.383,BLACK,8
0.000,0.642,0.358,BLACK,8
0.007,0.623,0.369,BLACK,8
0.013,0.609,0.378,BLACK,8
0.000,0.670,0.330,BLACK,8
0.000,0.655,0.345,BLACK,8
0.000,0.508,0.492,BLACK,8
0.010,0.612,0.379,BLACK,8
0.004,0.542,0.454,BLACK,8
0.000,0.516,0.484,BLACK,8
0.012,0.724,0.264,BLACK,8
0.018,0.611,0.370,BLACK,8
0.002,0.679,0.319,BLACK,8
0.000,0.679,0.321,BLACK,8
0.008,0.566,0.426,BLACK,8
0.000,0.704,0.296,BLACK,8
0.013,0.653,0.333,BLACK,8
0.001,0.530,0.468,BLACK,8
0.011,0.744,0.245,BLACK,8
0.004,0.547,0.449,BLACK,8
0.000,0.484,0.516,BLACK,8
0.009,0.674,0.318,BLACK,8
0.003,0.614,0.384,BLACK,8
0.001,0.653,0.346,BLACK,8
0.003,0.585,0.411,BLACK,8
0.002,0.665,0.334,BLACK,8
0.000,0.628,0.372,BLACK,8
0.000,0.546,0.454,BLACK,8
0.005,0.600,0.395,BLACK,8
0.009,0.613,0.378,BLACK,8
0.005,0.462,0.533,BLACK,8
0.002,0.537,0.461,BLACK,8
0.000,0.682,0.318,BLACK,8
0.003,0.773,0.224,BLACK,8
0.000,0.644,0.356,BLACK,8
0.004,0.626,0.370,BLACK,8
0.001,0.662,0.337,BLACK,8
0.008,0.635,0.357,BLACK,8
0.006,0.626,0.368,BLACK,8
0.006,0.626,0.367,BLACK,8
0.000,0.723,0.277,BLACK,8
0.000,0.611,0.389,BLACK,8
0.007,0.619,0.375,BLACK,8
0.000,0.625,0.375,BLACK,8
0.000,0.614,0.386,BLACK,8
0.006,0.695,0.299,BLACK,8
0.001,0.638,0.361,BLACK,8
0.005,0.601,0.394,BLACK,8
0.000,0.681,0.319,BLACK,8
0.003,0.437,0.561,BLACK,8
0.000,0.648,0.352,BLACK,8
0.010,0.695,0.295,BLACK,8
0.002,0.698,0.299,BLACK,8
0.006,0.454,0.541,BLACK,8
0.000,0.653,0.347,BLACK,8
0.016,0.613,0.372,BLACK,8
0.015,0.729,0.257,BLACK,8
0.000,0.608,0.392,BLACK,8
0.000,0.700,0.300,BLACK,8
0.005,0.629,0.367,BLACK,8
0.003,0.620,0.376,BLACK,8
0.000,0.631,0.369,BLACK,8
0.000,0.634,0.366,BLACK,8
0.002,0.662,0.336,BLACK,8
0.000,0.694,0.306,BLACK,8
0.000,0.622,0.378,BLACK,8
0.004,0.704,0.292,BLACK,8
0.000,0.685,0.315,BLACK,8
0.000,0.662,0.338,BLACK,8
0.006,0.575,0.419,BLACK,8
0.004,0.619,0.376,BLACK,8
0.008,0.595,0.396,BLACK,8
0.002,0.631,0.367,BLACK,8
0.001,0.611,0.388,BLACK,8
0.010,0.514,0.476,BLACK,8
0.011,0.616,0.373,BLACK,8
0.000,0.751,0.249,BLACK,8
0.000,0.634,0.366,BLACK,8
0.000,0.605,0.395,BLACK,8
0.000,0.602,0.398,BLACK,8
0.000,0.637,0.363,BLACK,8
0.000,0.621,0.378,BLACK,8
0.000,0.652,0.348,BLACK,8
0.000,0.497,0.503,BLACK,8
0.000,0.609,0.391,BLACK,8
0.000,0.670,0.330,BLACK,8
0.005,0.739,0.256,BLACK,8
0.000,0.582,0.418,BLACK,8
0.001,0.633,0.365,BLACK,8
0.000,0.598,0.402,BLACK,8
0.026,0.717,0.256,BLACK,8
0.000,0.598,0.402,BLACK,8
0.011,0.580,0.409,BLACK,8
0.000,0.529,0.471,BLACK,8
0.007,0.722,0.270,BLACK,8
0.003,0.564,0.433,BLACK,8
0.000,0.535,0.465,BLACK,8
0.004,0.452,0.543,BLACK,8
0.000,0.671,0.329,BLACK,8
0.000,0.621,0.379,BLACK,8
0.000,0.579,0.421,BLACK,8
0.002,0.684,0.313,BLACK,8
0.000,0.585,0.415,BLACK,8
0.000,0.574,0.426,BLACK,8
0.017,0.640,0.343,BLACK,8
0.000,0.596,0.404,BLACK,8
0.008,0.454,0.539,BLACK,8
0.014,0.625,0.361,BLACK,8
0.000,0.644,0.356,BLACK,8
0.014,0.555,0.431,BLACK,8
0.000,0.625,0.375,BLACK,8
0.000,0.695,0.305,BLACK,8
0.000,0.621,0.379,BLACK,8
0.012,0.632,0.357,BLACK,8
0.001,0.553,0.446,BLACK,8
0.000,0.651,0.349,BLACK,8
0.022,0.569,0.408,BLACK,8
0.000,0.612,0.388,BLACK,8
0.000,0.704,0.296,BLACK,8
0.008,0.619,0.373,BLACK,8
0.004,0.619,0.378,BLACK,8
0.000,0.599,0.401,BLACK,8
0.000,0.500,0.500,BLACK,8
0.000,0.596,0.404,BLACK,8
0.000,0.491,0.509,BLACK,8
0.009,0.494,0.497,BLACK,8
0.000,0.632,0.368,BLACK,8
0.000,0.655,0.345,BLACK,8
0.000,0.590,0.410,BLACK,8
0.000,0.641,0.359,BLACK,8
0.000,0.654,0.346,BLACK,8
0.019,0.696,0.285,BLACK,8
0.000,0.744,0.256,BLACK,8
0.000,0.647,0.353,BLACK,8
0.007,0.652,0.341,BLACK,8
0.000,0.612,0.388,BLACK,8
0.007,0.539,0.455,BLACK,8
0.014,0.657,0.328,BLACK,8
0.001,0.531,0.468,BLACK,8
0.011,0.596,0.393,BLACK,8
0.002,0.577,0.420,BLACK,8
0.000,0.592,0.408,BLACK,8
0.000,0.607,0.393,BLACK,8
0.011,0.518,0.471,BLACK,8
0.000,0.693,0.307,BLACK,8
0.011,0.630,0.359,BLACK,8
0.004,0.648,0.348,BLACK,8
