R,G,B,color_name,class
0.587,0.404,0.008,YELLOW,2
0.547,0.453,0.000,YELLOW,2
0.553,0.411,0.036,YELLOW,2
0.568,0.414,0.018,YELLOW,2
0.562,0.438,0.000,YELLOW,2
0.689,0.295,0.016,YELLOW,2
0.596,0.397,0.007,YELLOW,2
0.615,0.368,0.017,YELLOW,2
0.538,0.434,0.028,YELLOW,2
0.536,0.464,0.000,YELLOW,2
0.534,0.466,0.000,YELLOW,2
0.433,0.567,0.000,YELLOW,2
0.405,0.592,0.003,YELLOW,2
0.430,0.570,0.000,YELLOW,2
0.561,0.426,0.012,YELLOW,2
0.414,0.579,0.007,YELLOW,2
0.433,0.551,0.016,YELLOW,2
0.363,0.637,0.000,YELLOW,2
0.483,0.496,0.020,YELLOW,2
0.596,0.404,0.000,YELLOW,2
0.601,0.387,0.012,YELLOW,2
0.419,0.572,0.009,YELLOW,2
0.509,0.466,0.025,YELLOW,2
0.539,0.451,0.010,YELLOW,2
0.520,0.480,0.000,YELLOW,2
0.615,0.376,0.009,YELLOW,2
0.503,0.490,0.007,YELLOW,2
0.488,0.512,0.000,YELLOW,2
0.525,0.445,0.030,YELLOW,2
0.405,0.589,0.007,YELLOW,2
0.518,0.469,0.014,YELLOW,2
0.527,0.468,0.005,YELLOW,2
0.490,0.510,0.000,YELLOW,2
0.521,0.462,0.017,YELLOW,2
0.560,0.429,0.011,YELLOW,2
0.516,0.471,0.014,YELLOW,2
0.504,0.496,0.000,YELLOW,2
0.548,0.451,0.001,YELLOW,2
0.524,0.475,0.001,YELLOW,2
0.632,0.347,0.021,YELLOW,2
0.538,0.462,0.000,YELLOW,2
0.460,0.540,0.000,YELLOW,2
0.469,0.520,0.011,YELLOW,2
0.511,0.482,0.006,YELLOW,2
0.515,0.485,0.000,YELLOW,2
0.482,0.518,0.000,YELLOW,2
0.566,0.431,0.003,YELLOW,2
0.647,0.342,0.011,YELLOW,2
0.463,0.536,0.001,YELLOW,2
0.320,0.669,0.011,YELLOW,2
0.595,0.405,0.001,YELLOW,2
0.508,0.487,0.005,YELLOW,2
0.542,0.444,0.014,YELLOW,2
0.468,0.520,0.013,YELLOW,2
0.515,0.485,0.000,YELLOW,2
0.543,0.440,0.018,YELLOW,2
0.465,0.515,0.020,YELLOW,2
0.525,0.467,0.008,YELLOW,2
0.467,0.532,0.000,YELLOW,2
0.676,0.319,0.005,YELLOW,2
0.490,0.507,0.003,YELLOW,2
0.500,0.488,0.012,YELLOW,2
0.521,0.479,0.000,YELLOW,2
0.559,0.428,0.013,YELLOW,2
0.458,0.534,0.008,YELLOW,2
0.553,0.441,0.006,YELLOW,2
0.560,0.434,0.006,YELLOW,2
0.511,0.486,0.003,YELLOW,2
0.571,0.422,0.008,YELLOW,2
0.638,0.345,0.017,YELLOW,2
0.500,0.495,0.006,YELLOW,2
0.394,0.606,0.000,YELLOW,2
0.478,0.518,0.003,YELLOW,2
0.447,0.540,0.013,YELLOW,2
0.568,0.425,0.007,YELLOW,2
0.636,0.356,0.009,YELLOW,2
0.519,0.474,0.007,YELLOW,2
0.680,0.302,0.018,YELLOW,2
0.483,0.517,0.000,YELLOW,2
0.626,0.368,0.005,YELLOW,2
0.358,0.639,0.003,YELLOW,2
0.384,0.605,0.011,YELLOW,2
0.417,0.570,0.014,YELLOW,2
0.468,0.532,0.000,YELLOW,2
0.543,0.453,0.004,YELLOW,2
0.431,0.559,0.010,YELLOW,2
0.533,0.467,0.000,YELLOW,2
0.602,0.390,0.009,YELLOW,2
0.634,0.350,0.016,YELLOW,2
0.514,0.478,0.007,YELLOW,2
0.452,0.539,0.010,YELLOW,2
0.529,0.471,0.000,YELLOW,2
0.590,0.399,0.012,YELLOW,2
0.537,0.452,0.011,YELLOW,2
0.663,0.327,0.010,YELLOW,2
0.547,0.440,0.013,YELLOW,2
0.449,0.529,0.021,YELLOW,2
0.450,0.545,0.005,YELLOW,2
0.637,0.363,0.000,YELLOW,2
0.587,0.400,0.013,YELLOW,2
0.553,0.443,0.005,YELLOW,2
0.540,0.452,0.008,YELLOW,2
0.364,0.636,0.000,YELLOW,2
0.468,0.529,0.003,YELLOW,2
0.597,0.403,0.000,YELLOW,2
0.605,0.395,0.000,YELLOW,2
0.587,0.413,0.000,YELLOW,2
0.639,0.358,0.002,YELLOW,2
0.571,0.429,0.000,YELLOW,2
0.653,0.342,0.006,YELLOW,2
0.511,0.471,0.018,YELLOW,2
0.507,0.489,0.004,YELLOW,2
0.678,0.322,0.000,YELLOW,2
0.561,0.433,0.005,YELLOW,2
0.535,0.456,0.009,YELLOW,2
0.594,0.398,0.008,YELLOW,2
0.507,0.483,0.009,YELLOW,2
0.545,0.415,0.040,YELLOW,2
0.388,0.612,0.000,YELLOW,2
0.651,0.346,0.003,YELLOW,2
0.630,0.370,0.000,YELLOW,2
0.506,0.494,0.000,YELLOW,2
0.577,0.423,0.000,YELLOW,2
0.643,0.357,0.000,YELLOW,2
0.481,0.497,0.022,YELLOW,2
0.500,0.500,0.000,YELLOW,2
0.636,0.364,0.000,YELLOW,2
0.452,0.534,0.014,YELLOW,2
0.444,0.556,0.000,YELLOW,2
0.506,0.491,0.003,YELLOW,2
0.505,0.479,0.016,YELLOW,2
0.629,0.336,0.034,YELLOW,2
0.544,0.453,0.004,YELLOW,2
0.412,0.588,0.000,YELLOW,2
0.550,0.450,0.000,YELLOW,2
0.472,0.526,0.002,YELLOW,2
0.521,0.468,0.011,YELLOW,2
0.459,0.525,0.016,YELLOW,2
0.411,0.579,0.010,YELLOW,2
0.524,0.474,0.003,YELLOW,2
0.487,0.513,0.000,YELLOW,2
0.624,0.370,0.007,YELLOW,2
0.376,0.611,0.013,YELLOW,2
0.600,0.389,0.010,YELLOW,2
0.680,0.312,0.008,YELLOW,2
0.547,0.436,0.017,YELLOW,2
0.663,0.332,0.005,YELLOW,2
0.536,0.463,0.001,YELLOW,2
0.593,0.398,0.008,YELLOW,2
0.524,0.467,0.009,YELLOW,2
0.545,0.452,0.003,YELLOW,2
0.559,0.434,0.007,YELLOW,2
0.501,0.482,0.017,YELLOW,2
0.432,0.563,0.005,YELLOW,2
0.491,0.495,0.013,YELLOW,2
0.419,0.566,0.014,YELLOW,2
0.660,0.340,0.000,YELLOW,2
0.646,0.349,0.005,YELLOW,2
0.575,0.425,0.000,YELLOW,2
0.334,0.651,0.016,YELLOW,2
0.571,0.425,0.004,YELLOW,2
0.504,0.496,0.000,YELLOW,2
0.492,0.505,0.003,YELLOW,2
0.620,0.375,0.005,YELLOW,2
0.555,0.445,0.000,YELLOW,2
0.432,0.560,0.008,YELLOW,2
0.518,0.480,0.002,YELLOW,2
0.319,0.658,0.022,YELLOW,2
0.594,0.396,0.010,YELLOW,2
0.470,0.507,0.023,YELLOW,2
0.513,0.487,0.000,YELLOW,2
0.473,0.516,0.011,YELLOW,2
0.432,0.568,0.000,YELLOW,2
0.540,0.455,0.006,YELLOW,2
0.562,0.433,0.005,YELLOW,2
0.522,0.469,0.009,YELLOW,2
0.497,0.503,0.000,YELLOW,2
0.619,0.360,0.021,YELLOW,2
0.513,0.487,0.000,YELLOW,2
0.471,0.516,0.013,YELLOW,2
0.515,0.484,0.002,YELLOW,2
0.623,0.377,0.000,YELLOW,2
0.561,0.436,0.004,YELLOW,2
0.614,0.386,0.000,YELLOW,2
0.496,0.496,0.007,YELLOW,2
0.571,0.410,0.019,YELLOW,2
0.532,0.454,0.014,YELLOW,2
0.553,0.447,0.000,YELLOW,2
0.652,0.346,0.002,YELLOW,2
0.518,0.467,0.015,YELLOW,2
0.565,0.413,0.022,YELLOW,2
0.425,0.575,0.000,YELLOW,2
0.452,0.548,0.000,YELLOW,2
0.454,0.544,0.002,YELLOW,2
0.448,0.544,0.007,YELLOW,2
0.440,0.560,0.000,YELLOW,2
0.542,0.436,0.022,YELLOW,2
0.420,0.551,0.029,YELLOW,2
0.510,0.487,0.003,YELLOW,2
0.463,0.511,0.026,YELLOW,2
0.398,0.597,0.005,YELLOW,2
0.563,0.437,0.000,YELLOW,2
0.481,0.511,0.008,YELLOW,2
0.564,0.434,0.002,YELLOW,2
0.635,0.365,0.000,YELLOW,2
0.528,0.472,0.001,YELLOW,2
0.462,0.538,0.000,YELLOW,2
0.437,0.563,0.000,YELLOW,2
0.558,0.434,0.008,YELLOW,2
0.487,0.513,0.000,YELLOW,2
0.651,0.330,0.019,YELLOW,2
0.577,0.423,0.000,YELLOW,2
0.425,0.570,0.005,YELLOW,2
0.469,0.513,0.018,YELLOW,2
0.329,0.668,0.003,YELLOW,2
0.516,0.471,0.014,YELLOW,2
0.448,0.528,0.023,YELLOW,2
0.616,0.361,0.023,YELLOW,2
0.560,0.432,0.008,YELLOW,2
0.501,0.494,0.006,YELLOW,2
0.516,0.475,0.009,YELLOW,2
0.734,0.264,0.002,YELLOW,2
0.611,0.363,0.026,YELLOW,2
0.626,0.369,0.006,YELLOW,2
0.566,0.433,0.001,YELLOW,2
0.422,0.546,0.032,YELLOW,2
0.589,0.386,0.024,YELLOW,2
0.470,0.519,0.011,YELLOW,2
0.522,0.466,0.011,YELLOW,2
0.625,0.372,0.003,YELLOW,2
0.576,0.424,0.000,YELLOW,2
0.310,0.689,0.001,YELLOW,2
0.439,0.522,0.039,YELLOW,2
0.392,0.602,0.005,YELLOW,2
0.524,0.476,0.000,YELLOW,2
0.479,0.494,0.027,YELLOW,2
0.596,0.384,0.019,YELLOW,2
0.571,0.409,0.020,YELLOW,2
0.510,0.490,0.000,YELLOW,2
0.406,0.594,0.000,YELLOW,2
0.469,0.490,0.041,YELLOW,2
0.518,0.475,0.007,YELLOW,2
0.686,0.314,0.000,YELLOW,2
0.499,0.482,0.018,YELLOW,2
0.591,0.398,0.011,YELLOW,2
0.556,0.432,0.012,YELLOW,2
0.511,0.477,0.013,YELLOW,2
0.448,0.552,0.000,YELLOW,2
0.474,0.526,0.000,YELLOW,2
0.591,0.409,0.000,YELLOW,2
0.532,0.468,0.000,YELLOW,2
0.538,0.462,0.000,YELLOW,2
0.709,0.290,0.001,YELLOW,2
0.547,0.453,0.000,YELLOW,2
0.491,0.509,0.000,YELLOW,2
0.585,0.378,0.037,YELLOW,2
0.531,0.468,0.001,YELLOW,2
0.538,0.450,0.012,YELLOW,2
0.596,0.404,0.000,YELLOW,2
0.423,0.566,0.010,YELLOW,2
0.450,0.543,0.007,YELLOW,2
0.431,0.569,0.000,YELLOW,2
0.582,0.408,0.010,YELLOW,2
0.513,0.487,0.000,YELLOW,2
0.574,0.410,0.016,YELLOW,2
0.542,0.443,0.014,YELLOW,2
0.485,0.514,0.001,YELLOW,2
0.620,0.380,0.000,YELLOW,2
0.635,0.345,0.019,YELLOW,2
0.582,0.400,0.018,YELLOW,2
0.526,0.456,0.018,YELLOW,2
0.478,0.522,0.000,YELLOW,2
0.520,0.473,0.007,YELLOW,2
0.496,0.501,0.003,YELLOW,2
0.555,0.445,0.000,YELLOW,2
0.440,0.548,0.012,YELLOW,2
0.500,0.485,0.015,YELLOW,2
0.457,0.543,0.000,YELLOW,2
0.356,0.638,0.006,YELLOW,2
0.608,0.383,0.008,YELLOW,2
0.611,0.387,0.002,YELLOW,2
0.468,0.522,0.010,YELLOW,2
0.534,0.458,0.009,YELLOW,2
0.573,0.426,0.001,YELLOW,2
0.540,0.460,0.000,YELLOW,2
0.647,0.345,0.008,YELLOW,2
0.486,0.505,0.009,YELLOW,2
0.562,0.438,0.000,YELLOW,2
0.544,0.449,0.007,YELLOW,2
0.512,0.478,0.010,YELLOW,2
0.557,0.443,0.000,YELLOW,2
0.519,0.481,0.000,YELLOW,2
0.402,0.553,0.046,YELLOW,2
0.507,0.493,0.000,YELLOW,2
0.346,0.627,0.027,YELLOW,2
0.462,0.520,0.017,YELLOW,2
0.363,0.605,0.031,YELLOW,2
0.469,0.531,0.000,YELLOW,2
0.484,0.508,0.008,YELLOW,2
0.596,0.401,0.003,YELLOW,2
0.547,0.438,0.015,YELLOW,2
0.551,0.445,0.003,YELLOW,2
